Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1608.0
DRC01,OUT010,-1038.0
FDB15,OUT027,5552.0
NCA17,OUT027,3844.0
FDF10,OUT046,2374.0
FDR26,OUT027,4272.0
FDI02,OUT049,1962.0
NCM54,OUT010,92.0
FDF14,OUT013,2460.0
FDJ33,OUT010,26.0
FDM20,OUT035,4016.0
FDC03,OUT027,4584.0
NCX05,OUT046,1796.0
NCM41,OUT027,2924.0
NCU29,OUT010,404.0
FDQ59,OUT017,1534.0
FDH46,OUT010,-238.0
FDH09,OUT013,892.0
NCD06,OUT045,656.0
FDC15,OUT035,2560.0
DRD37,OUT027,2224.0
FDT28,OUT027,3808.0
FDR28,OUT027,4096.0
FDT38,OUT017,1494.0
FDV34,OUT027,2736.0
FDY52,OUT035,1184.0
FDB34,OUT013,1436.0
DRL23,OUT018,1448.0
DRB24,OUT046,2442.0
FDJ50,OUT046,870.0
FDQ49,OUT035,2640.0
FDP20,OUT035,2128.0
FDV19,OUT027,4016.0
NCR54,OUT045,3000.0
FDO09,OUT010,2214.0
FDS57,OUT018,2016.0
FDN10,OUT049,2018.0
FDV23,OUT049,2122.0
FDY28,OUT049,3578.0
DRG51,OUT013,2628.0
FDD45,OUT019,-396.0
NCL18,OUT027,4436.0
NCM29,OUT013,2112.0
FDF17,OUT027,4544.0
FDE22,OUT017,2654.0
FDQ22,OUT017,742.0
FDS01,OUT013,2900.0
FDW35,OUT027,2160.0
FDJ33,OUT046,1990.0
NCF54,OUT035,2828.0
FDE09,OUT013,1812.0
NCE06,OUT045,2440.0
DRH49,OUT049,1458.0
FDY43,OUT045,2620.0
NCT05,OUT017,4104.0
FDZ34,OUT045,2964.0
FDL38,OUT017,1566.0
FDZ31,OUT017,3166.0
FDR14,OUT035,1008.0
NCN54,OUT049,1390.0
NCC42,OUT027,3652.0
FDK08,OUT017,1742.0
FDP59,OUT013,1772.0
FDV22,OUT035,2688.0
FDD33,OUT035,3832.0
DRE60,OUT027,4992.0
FDK52,OUT046,3554.0
FDA02,OUT017,2478.0
FDM56,OUT049,1874.0
FDE57,OUT035,2392.0
FDM32,OUT045,1380.0
NCQ30,OUT027,3372.0
FDQ27,OUT027,3200.0
FDT60,OUT027,3416.0
FDU43,OUT049,3978.0
NCO55,OUT035,1804.0
FDG02,OUT045,2940.0
FDJ28,OUT013,3076.0
FDP40,OUT045,1764.0
FDJ38,OUT045,2996.0
NCC54,OUT017,3860.0
NCZ41,OUT046,1978.0
FDK38,OUT019,388.0
FDU52,OUT013,2516.0
FDC40,OUT046,1270.0
NCR30,OUT017,1280.0
NCN18,OUT017,1900.0
FDB50,OUT035,1368.0
FDG04,OUT013,3028.0
FDR26,OUT035,2936.0
NCT17,OUT018,2732.0
FDX35,OUT027,5072.0
FDS12,OUT046,1958.0
NCZ29,OUT027,3428.0
FDB38,OUT010,742.0
FDP12,OUT013,732.0
FDP22,OUT046,894.0
FDS26,OUT018,3840.0
FDR52,OUT046,3046.0
DRJ13,OUT046,2526.0
FDU48,OUT027,3512.0
FDE29,OUT035,1096.0
NCT29,OUT049,2054.0
DRK37,OUT018,2784.0
FDK55,OUT046,1390.0
FDR07,OUT046,1494.0
FDO21,OUT027,5056.0
FDK46,OUT049,4242.0
FDB12,OUT045,1636.0
FDT31,OUT027,4432.0
FDJ33,OUT045,1932.0
FDC26,OUT027,3176.0
NCQ02,OUT045,2896.0
FDP08,OUT010,1138.0
FDB11,OUT027,4992.0
FDV55,OUT013,2372.0
FDW20,OUT049,2090.0
NCJ18,OUT019,-64.0
FDC41,OUT018,944.0
FDE14,OUT027,3136.0
FDG35,OUT013,2908.0
FDF45,OUT035,1152.0
FDS19,OUT027,2768.0
FDS58,OUT019,724.0
FDA26,OUT017,3622.0
FDM32,OUT049,1578.0
FDL45,OUT046,1982.0
FDZ55,OUT049,2682.0
FDY37,OUT049,2442.0
FDO46,OUT046,3070.0
FDQ60,OUT046,1918.0
FDA19,OUT018,1840.0
FDL15,OUT046,2414.0
FDM10,OUT018,3104.0
NCL05,OUT017,824.0
DRK49,OUT010,-1198.0
NCE18,OUT027,5420.0
FDG40,OUT049,706.0
DRI59,OUT045,3444.0
FDK28,OUT035,4160.0
NCD06,OUT019,-1172.0
FDO11,OUT019,2100.0
FDK27,OUT046,1894.0
FDT43,OUT027,2272.0
FDD38,OUT018,1456.0
FDA16,OUT049,3626.0
FDL14,OUT027,3944.0
NCM17,OUT049,838.0
FDD20,OUT045,1932.0
FDA40,OUT045,1380.0
FDL43,OUT045,1180.0
FDV15,OUT045,1524.0
FDE52,OUT046,1506.0
NCL17,OUT010,318.0
NCJ31,OUT045,3616.0
FDR60,OUT045,1164.0
NCA18,OUT035,1964.0
FDS21,OUT027,2528.0
FDW09,OUT035,1464.0
FDL26,OUT035,2576.0
FDS47,OUT018,1176.0
FDC39,OUT046,3254.0
FDT51,OUT035,1968.0
FDK40,OUT035,4328.0
NCG19,OUT045,3584.0
FDZ07,OUT046,1046.0
FDF08,OUT027,2928.0
FDO04,OUT013,988.0
FDK41,OUT018,1064.0
FDP15,OUT049,4162.0
NCD43,OUT018,1436.0
NCP18,OUT013,2394.0
FDZ51,OUT046,1538.0
DRH13,OUT035,1872.0
FDF38,OUT045,660.0
NCI43,OUT045,728.0
FDM38,OUT027,2400.0
FDS03,OUT013,1084.0
DRJ47,OUT017,2798.0
FDT50,OUT010,-334.0
FDV02,OUT046,2710.0
NCG18,OUT017,1756.0
FDW52,OUT046,2646.0
FDS40,OUT035,760.0
FDN31,OUT017,3110.0
FDA37,OUT045,1932.0
FDA15,OUT046,3918.0
FDL39,OUT046,2878.0
FDJ53,OUT045,1844.0
FDX22,OUT013,3420.0
NCZ42,OUT045,3680.0
FDD56,OUT027,4256.0
FDD40,OUT017,3214.0
FDS50,OUT013,3524.0
NCN14,OUT013,2930.0
FDT15,OUT013,2988.0
NCS18,OUT027,3172.0
NCO26,OUT010,-126.0
FDF58,OUT018,784.0
NCB19,OUT013,1408.0
FDH26,OUT017,2398.0
DRB24,OUT027,3888.0
FDA49,OUT018,1128.0
FDB32,OUT045,1444.0
FDI36,OUT017,3262.0
NCA17,OUT010,478.0
FDH22,OUT013,2020.0
NCM26,OUT018,2180.0
FDT15,OUT027,4392.0
FDB16,OUT018,1168.0
NCP54,OUT027,3412.0
FDJ36,OUT013,1708.0
FDO28,OUT045,1836.0
FDU09,OUT013,988.0
FDF29,OUT017,2214.0
FDY08,OUT013,2284.0
DRJ59,OUT018,400.0
FDT23,OUT027,2784.0
FDU15,OUT018,472.0
FDT47,OUT013,1676.0
FDI53,OUT019,644.0
FDR59,OUT018,3928.0
FDD53,OUT035,816.0
FDY51,OUT017,3566.0
FDT04,OUT049,778.0
FDU51,OUT049,2970.0
FDG14,OUT035,2608.0
NCU06,OUT045,3520.0
DRG25,OUT046,2934.0
DRH49,OUT035,1504.0
FDN15,OUT035,2352.0
FDL43,OUT018,992.0
NCT18,OUT049,2990.0
NCB31,OUT013,4106.0
FDK57,OUT035,2048.0
FDY04,OUT019,740.0
NCP54,OUT046,1912.0
FDF41,OUT013,3852.0
FDM01,OUT045,1612.0
FDW03,OUT045,1644.0
FDF28,OUT045,1924.0
FDY37,OUT017,2414.0
FDQ03,OUT017,3894.0
FDP51,OUT027,3400.0
FDJ40,OUT017,1934.0
FDC32,OUT049,1602.0
DRI49,OUT027,2728.0
NCW54,OUT017,1012.0
FDF09,OUT017,750.0
FDP45,OUT018,3752.0
DRJ23,OUT018,2720.0
FDS59,OUT017,1926.0
FDY08,OUT046,2190.0
FDX16,OUT049,2482.0
FDY16,OUT018,2736.0
FDK32,OUT035,2624.0
FDQ22,OUT013,716.0
NCC31,OUT018,2228.0
FDG58,OUT049,2626.0
DRF48,OUT013,3084.0
DRH36,OUT049,1338.0
NCR30,OUT035,1332.0
FDB03,OUT019,1900.0
FDZ28,OUT027,3504.0
FDR35,OUT017,3246.0
DRD15,OUT027,5104.0
FDJ33,OUT019,108.0
FDA56,OUT010,10.0
FDP56,OUT046,774.0
NCT30,OUT046,742.0
FDK15,OUT017,1686.0
FDH44,OUT018,2152.0
FDV01,OUT013,2548.0
DRG03,OUT017,2510.0
FDG50,OUT027,2896.0
FDR16,OUT010,1510.0
FDZ60,OUT046,1670.0
DRG03,OUT045,2356.0
FDS56,OUT018,3968.0
FDU33,OUT045,692.0
DRD27,OUT035,1760.0
FDW22,OUT046,3562.0
DRA24,OUT045,2548.0
FDF38,OUT049,858.0
FDX48,OUT013,2532.0
FDS58,OUT018,2384.0
FDC32,OUT046,1442.0
NCQ29,OUT045,4000.0
DRK39,OUT018,1144.0
NCS38,OUT017,1928.0
DRO47,OUT013,1828.0
DRG27,OUT027,2152.0
FDC57,OUT027,4512.0
FDS55,OUT046,2302.0
NCJ06,OUT018,1644.0
FDO01,OUT019,220.0
NCM55,OUT045,2824.0
FDC52,OUT049,2626.0
FDQ15,OUT045,1244.0
NCT30,OUT027,2204.0
NCR42,OUT027,1996.0
FDD28,OUT035,1096.0
FDQ34,OUT049,1770.0
FDZ12,OUT027,3712.0
DRE13,OUT019,-500.0
NCN07,OUT019,200.0
FDM28,OUT035,2984.0
FDI10,OUT017,2870.0
FDQ25,OUT013,2804.0
FDA38,OUT010,1874.0
DRI13,OUT049,3562.0
FDY20,OUT027,2944.0
NCZ53,OUT035,3084.0
NCM31,OUT013,2316.0
DRB01,OUT017,3086.0
DRF37,OUT046,4126.0
NCF42,OUT049,2870.0
FDF16,OUT018,2096.0
FDB41,OUT013,860.0
FDR34,OUT013,3684.0
FDR15,OUT018,2272.0
NCV42,OUT019,-122.0
FDW51,OUT035,3520.0
FDU36,OUT017,1678.0
FDX60,OUT049,1434.0
FDY03,OUT035,1976.0
FDW55,OUT045,3916.0
FDT01,OUT010,1434.0
FDG58,OUT013,2548.0
FDK21,OUT017,4038.0
NCS41,OUT019,1004.0
FDS10,OUT045,2804.0
NCT53,OUT046,2592.0
FDJ28,OUT018,2784.0
FDX44,OUT045,1332.0
FDT20,OUT018,400.0
FDO44,OUT017,1870.0
NCX17,OUT049,3798.0
FDY01,OUT017,1982.0
FDJ12,OUT027,4808.0
DRK35,OUT018,360.0
FDD47,OUT019,764.0
NCM53,OUT035,1812.0
FDO45,OUT013,1508.0
NCM42,OUT010,-180.0
FDE04,OUT046,2886.0
NCI30,OUT027,5316.0
FDZ19,OUT013,2796.0
FDW57,OUT013,2908.0
FDA25,OUT013,1740.0
FDT22,OUT046,922.0
FDP51,OUT013,1980.0
FDD48,OUT027,3304.0
FDY39,OUT035,3088.0
FDO48,OUT010,1634.0
FDD23,OUT027,4448.0
DRN35,OUT027,2064.0
FDT01,OUT035,3536.0
FDC20,OUT010,-1010.0
DRJ35,OUT035,1184.0
FDB32,OUT046,1478.0
FDL24,OUT046,2790.0
NCV42,OUT035,1916.0
FDZ46,OUT046,1726.0
FDC15,OUT013,2468.0
FDD08,OUT019,-1260.0
FDY50,OUT049,1554.0
FDD36,OUT013,1948.0
FDG57,OUT027,2240.0
FDL21,OUT018,504.0
FDN16,OUT027,3128.0
FDJ09,OUT027,2256.0
FDS01,OUT010,930.0
FDV33,OUT017,4262.0
DRE12,OUT017,1950.0
FDR07,OUT013,1580.0
FDP48,OUT010,1022.0
NCB55,OUT035,1028.0
FDQ08,OUT013,1076.0
FDR34,OUT035,3824.0
FDO33,OUT046,1766.0
FDP13,OUT045,580.0
FDX12,OUT049,4026.0
NCT06,OUT049,2766.0
FDR16,OUT019,1444.0
FDE36,OUT046,2654.0
FDZ36,OUT049,3114.0
FDV13,OUT045,1396.0
NCZ17,OUT035,740.0
FDU56,OUT045,2868.0
FDM09,OUT035,2872.0
FDV02,OUT017,2822.0
FDS34,OUT018,1608.0
FDA11,OUT049,1658.0
FDP09,OUT017,3430.0
FDB29,OUT027,3328.0
FDT19,OUT017,2862.0
DRH15,OUT017,830.0
FDY38,OUT046,3686.0
FDF14,OUT027,3872.0
FDN48,OUT010,-454.0
FDQ12,OUT013,3668.0
NCJ43,OUT045,2656.0
FDE17,OUT019,596.0
FDB05,OUT035,4040.0
FDH10,OUT045,2948.0
NCR06,OUT017,792.0
FDU32,OUT018,1728.0
FDD56,OUT049,2906.0
FDO36,OUT018,2608.0
FDH16,OUT010,-458.0
FDX10,OUT018,400.0
FDZ37,OUT017,1614.0
FDU31,OUT010,1562.0
DRC49,OUT049,2378.0
FDL15,OUT045,2324.0
FDN32,OUT019,980.0
DRH59,OUT027,2656.0
NCU29,OUT049,2462.0
FDR37,OUT019,988.0
FDS14,OUT018,2256.0
FDU02,OUT027,5008.0
FDJ08,OUT035,3152.0
NCZ06,OUT045,3872.0
FDO31,OUT049,1498.0
FDH31,OUT018,1504.0
FDS58,OUT017,2710.0
NCA53,OUT027,2268.0
FDF50,OUT046,3098.0
NCW42,OUT049,3622.0
NCQ17,OUT045,2360.0
FDK51,OUT018,3928.0
NCW41,OUT010,588.0
NCR29,OUT017,984.0
FDB08,OUT019,692.0
FDA40,OUT027,2880.0
FDL14,OUT018,2304.0
FDB47,OUT046,3242.0
FDO03,OUT035,3800.0
DRK13,OUT019,1180.0
FDX13,OUT010,1986.0
FDF52,OUT046,2870.0
FDT11,OUT013,3076.0
FDB08,OUT013,2604.0
FDQ28,OUT018,2280.0
FDD29,OUT045,3900.0
NCQ29,OUT027,5532.0
NCO02,OUT013,1094.0
FDR56,OUT010,1186.0
NCM54,OUT049,2110.0
FDP51,OUT035,2040.0
FDT38,OUT013,1412.0
FDZ20,OUT018,3744.0
FDJ53,OUT013,1956.0
FDX13,OUT049,4058.0
FDP58,OUT035,3592.0
NCK31,OUT019,-1052.0
FDA35,OUT018,1776.0
FDV37,OUT018,2928.0
NCO07,OUT027,4812.0
FDA20,OUT045,2884.0
FDZ59,OUT035,2832.0
NCY17,OUT017,840.0
FDQ28,OUT035,2616.0
FDV35,OUT017,2518.0
FDQ36,OUT013,708.0
FDD34,OUT018,2360.0
FDK51,OUT045,4100.0
FDV31,OUT035,2912.0
FDR04,OUT035,1696.0
FDR14,OUT049,994.0
DRC36,OUT010,894.0
FDE39,OUT019,36.0
FDP57,OUT049,1810.0
FDE57,OUT046,2234.0
NCN18,OUT046,1772.0
NCQ05,OUT018,2164.0
FDW47,OUT035,2040.0
FDV46,OUT035,2344.0
NCP29,OUT045,912.0
FDE09,OUT018,1536.0
NCU06,OUT027,5036.0
FDT19,OUT010,834.0
DRF15,OUT017,2518.0
DRI51,OUT013,2748.0
NCX54,OUT013,1698.0
DRE01,OUT013,3804.0
NCB07,OUT045,2968.0
FDU50,OUT035,2032.0
FDG40,OUT035,712.0
FDW10,OUT018,2536.0
FDX51,OUT013,3172.0
NCP17,OUT045,984.0
FDP21,OUT035,3152.0
FDL04,OUT045,1572.0
FDV23,OUT013,2004.0
FDF24,OUT046,1346.0
FDH56,OUT027,3312.0
FDB51,OUT049,1154.0
FDI58,OUT027,3032.0
FDR20,OUT013,908.0
FDC51,OUT018,1792.0
FDB16,OUT027,2848.0
FDE40,OUT049,1170.0
NCM17,OUT035,844.0
FDU56,OUT035,3072.0
FDS32,OUT019,420.0
FDX02,OUT049,3666.0
FDT39,OUT027,3936.0
FDE35,OUT017,1110.0
NCI42,OUT019,1420.0
DRL23,OUT046,1678.0
FDA10,OUT046,1902.0
FDA11,OUT013,1580.0
NCM06,OUT046,2406.0
NCT05,OUT035,4188.0
NCQ02,OUT010,1044.0
NCY06,OUT049,2174.0
FDY56,OUT035,3712.0
FDL02,OUT035,1840.0
NCI06,OUT035,2932.0
FDQ14,OUT045,2284.0
FDQ12,OUT017,3694.0
FDP36,OUT046,914.0
FDK21,OUT027,5408.0
FDO40,OUT045,2260.0
NCK54,OUT019,-96.0
FDY09,OUT018,2560.0
NCW30,OUT049,4238.0
NCC55,OUT027,2052.0
FDE58,OUT018,1680.0
FDR39,OUT013,2948.0
FDU28,OUT049,3130.0
FDH08,OUT017,3694.0
FDG35,OUT045,2788.0
FDG22,OUT049,778.0
FDC34,OUT035,2632.0
FDP15,OUT018,3776.0
FDK34,OUT010,1866.0
FDU45,OUT035,2032.0
FDQ04,OUT027,2112.0
FDX22,OUT018,3120.0
FDB45,OUT017,1758.0
NCH43,OUT027,4836.0
DRE60,OUT046,3474.0
FDD17,OUT027,5168.0
NCM54,OUT017,2108.0
NCH55,OUT013,2060.0
NCT06,OUT017,2712.0
FDA48,OUT027,4928.0
FDY58,OUT027,5040.0
FDO25,OUT045,3220.0
FDN50,OUT045,1508.0
FDH35,OUT035,2752.0
FDK09,OUT045,3476.0
FDO16,OUT013,1388.0
FDW11,OUT045,956.0
FDU47,OUT027,3720.0
NCQ42,OUT010,112.0
FDK55,OUT027,2880.0
FDN08,OUT049,2042.0
FDT57,OUT045,3668.0
FDJ12,OUT018,3088.0
DRL59,OUT017,966.0
NCN53,OUT046,556.0
FDO51,OUT010,-1110.0
FDK56,OUT017,3078.0
FDY12,OUT035,1040.0
FDU15,OUT035,832.0
FDQ19,OUT046,3878.0
DRF15,OUT045,2364.0
DRE25,OUT019,-428.0
FDK57,OUT018,1672.0
FDD33,OUT010,1738.0
FDR34,OUT027,5104.0
FDU04,OUT045,1892.0
FDE35,OUT019,-812.0
NCD31,OUT035,2708.0
FDJ56,OUT035,1696.0
NCU53,OUT046,2584.0
FDD39,OUT035,3512.0
NCU17,OUT019,-246.0
FDJ20,OUT046,1966.0
NCW41,OUT018,2252.0
FDL52,OUT035,840.0
FDS39,OUT035,2392.0
DRJ47,OUT045,2660.0
FDP13,OUT010,-1254.0
DRK39,OUT010,-542.0
FDF28,OUT010,130.0
FDB09,OUT045,1900.0
FDM51,OUT046,1654.0
DRM49,OUT018,560.0
DRF23,OUT013,2820.0
DRH01,OUT035,2848.0
FDH12,OUT027,3136.0
FDA28,OUT019,156.0
FDW37,OUT018,1208.0
FDF02,OUT046,1614.0
DRL37,OUT046,710.0
NCF43,OUT046,2242.0
FDH08,OUT010,1670.0
FDR34,OUT019,1788.0
NCK19,OUT049,3182.0
NCD55,OUT018,460.0
FDT27,OUT049,3850.0
FDQ57,OUT045,2292.0
FDA47,OUT035,2752.0
DRG15,OUT027,2496.0
FDE05,OUT018,2144.0
FDN46,OUT046,1630.0
FDX27,OUT027,2976.0
FDT51,OUT045,1740.0
FDU33,OUT013,812.0
FDJ16,OUT027,2408.0
FDD20,OUT019,132.0
FDT36,OUT049,714.0
DRF15,OUT027,3872.0
FDN52,OUT010,-498.0
FDC22,OUT027,4496.0
FDX15,OUT045,2436.0
FDT13,OUT013,3020.0
FDU04,OUT017,2078.0
FDU31,OUT019,1572.0
FDW59,OUT027,2840.0
NCO29,OUT046,2578.0
FDL15,OUT035,2544.0
FDI41,OUT049,2490.0
FDQ48,OUT049,1786.0
DRI39,OUT013,940.0
FDI08,OUT013,4044.0
FDC21,OUT049,1938.0
FDF58,OUT035,1176.0
FDS08,OUT010,874.0
FDE47,OUT045,1876.0
NCP18,OUT019,520.0
NCR41,OUT013,1596.0
FDA27,OUT013,4108.0
FDA43,OUT035,3184.0
FDA49,OUT045,1292.0
NCE55,OUT018,2548.0
DRM49,OUT027,2264.0
FDF22,OUT027,4816.0
FDQ15,OUT018,1088.0
NCS54,OUT017,2860.0
NCY05,OUT013,638.0
FDR45,OUT046,3766.0
FDK57,OUT049,2082.0
FDF41,OUT010,1922.0
FDV21,OUT046,1946.0
FDD51,OUT046,734.0
FDF33,OUT046,1754.0
FDA38,OUT046,3734.0
FDR56,OUT045,3044.0
NCN41,OUT017,2008.0
FDC60,OUT027,2896.0
FDB47,OUT045,3188.0
DRH01,OUT013,2796.0
FDW08,OUT046,1654.0
FDF38,OUT027,2176.0
FDY32,OUT017,2646.0
FDG34,OUT049,1954.0
FDG47,OUT019,2188.0
NCF18,OUT035,3092.0
FDL39,OUT019,1004.0
NCH55,OUT035,2132.0
DRJ35,OUT049,1138.0
FDS44,OUT035,3928.0
DRE01,OUT018,3512.0
FDY39,OUT013,3020.0
FDY32,OUT018,2288.0
FDR33,OUT027,3224.0
NCP50,OUT049,1446.0
FDZ47,OUT018,1408.0
FDU57,OUT049,2586.0
FDY44,OUT013,3180.0
DRH59,OUT018,960.0
FDB03,OUT027,5232.0
FDY46,OUT045,2876.0
FDM39,OUT045,2716.0
FDY36,OUT035,1352.0
NCM55,OUT035,3020.0
FDJ50,OUT010,-1046.0
DRL60,OUT013,2436.0
NCJ54,OUT049,3782.0
FDX59,OUT017,678.0
FDI07,OUT013,3252.0
DRF51,OUT010,-1330.0
FDM14,OUT017,1870.0
FDP21,OUT045,2940.0
FDE40,OUT035,1216.0
FDE05,OUT035,2544.0
FDM13,OUT027,3552.0
FDC34,OUT027,3944.0
NCI55,OUT018,1716.0
NCE43,OUT018,2388.0
FDW58,OUT018,1488.0
FDG60,OUT045,3604.0
FDV31,OUT017,2886.0
FDR47,OUT013,3108.0
FDM60,OUT019,-1124.0
NCF06,OUT018,3812.0
NCN26,OUT027,3316.0
FDQ59,OUT049,1594.0
FDF09,OUT046,610.0
NCS06,OUT017,4264.0
FDT44,OUT046,1846.0
FDI19,OUT017,3950.0
FDT22,OUT017,1054.0
NCF54,OUT027,4124.0
DRG25,OUT045,2868.0
FDB59,OUT017,3230.0
FDQ37,OUT017,3142.0
FDP56,OUT035,928.0
FDW44,OUT035,2912.0
FDJ26,OUT010,1502.0
FDU43,OUT018,3552.0
FDW33,OUT045,1580.0
NCX53,OUT027,3724.0
FDN56,OUT010,410.0
DRF15,OUT049,2554.0
FDO33,OUT017,1918.0
FDZ39,OUT010,-198.0
NCJ19,OUT017,980.0
FDU01,OUT035,3120.0
FDT12,OUT035,3736.0
NCM18,OUT018,732.0
FDP19,OUT017,2142.0
NCR42,OUT049,694.0
FDN10,OUT046,1882.0
FDG44,OUT017,1014.0
FDQ10,OUT046,2694.0
DRH13,OUT049,1826.0
FDT52,OUT013,3948.0
FDM56,OUT045,1684.0
NCO43,OUT010,-288.0
NCV29,OUT035,2940.0
NCF06,OUT013,4128.0
FDO50,OUT035,1624.0
FDT59,OUT013,3676.0
FDX40,OUT027,2048.0
FDE50,OUT017,3102.0
FDX51,OUT017,3270.0
NCD30,OUT018,1340.0
FDK15,OUT013,1628.0
FDL12,OUT045,940.0
FDK46,OUT017,4190.0
DRH49,OUT010,-590.0
FDQ57,OUT046,2350.0
FDY59,OUT017,1622.0
FDO09,OUT018,3912.0
NCG30,OUT035,2108.0
FDM09,OUT017,2806.0
NCN17,OUT027,3076.0
NCS42,OUT013,1466.0
FDD02,OUT019,36.0
FDE34,OUT013,2924.0
FDU38,OUT045,2940.0
FDB33,OUT046,2470.0
NCJ29,OUT017,1496.0
FDZ27,OUT035,976.0
FDI40,OUT013,1668.0
FDG22,OUT013,732.0
FDT51,OUT017,1934.0
FDF20,OUT018,2880.0
FDV50,OUT035,2080.0
FDT02,OUT049,778.0
DRC49,OUT017,2390.0
FDF26,OUT049,2602.0
FDV52,OUT035,2064.0
FDX59,OUT049,730.0
FDV25,OUT035,3648.0
FDW23,OUT027,2088.0
FDE53,OUT018,1480.0
FDA19,OUT017,2182.0
FDH22,OUT046,1966.0
NCO41,OUT013,1606.0
FDX12,OUT017,3990.0
FDF17,OUT013,3156.0
FDS11,OUT045,3476.0
FDR51,OUT035,2560.0
FDT49,OUT010,-258.0
FDC56,OUT013,1940.0
FDR13,OUT027,3360.0
FDQ60,OUT035,2088.0
FDN38,OUT049,4082.0
NCL29,OUT013,2506.0
FDO13,OUT027,4040.0
FDE26,OUT018,2016.0
FDA31,OUT010,774.0
FDX14,OUT035,1344.0
FDA34,OUT045,2692.0
FDF26,OUT013,2524.0
FDE38,OUT045,2556.0
DRI11,OUT046,1790.0
FDQ60,OUT027,3376.0
FDL21,OUT027,2176.0
DRC12,OUT027,4488.0
FDC47,OUT046,3534.0
FDE57,OUT045,2156.0
FDT14,OUT045,1860.0
NCZ53,OUT046,2962.0
FDE28,OUT018,3424.0
FDR19,OUT035,2432.0
NCF54,OUT019,824.0
FDZ08,OUT046,1350.0
NCJ05,OUT018,2188.0
FDF59,OUT046,1998.0
NCO05,OUT035,1732.0
FDW24,OUT018,576.0
NCX42,OUT018,2388.0
NCA53,OUT035,940.0
FDI45,OUT019,908.0
FDG46,OUT046,1834.0
FDM20,OUT010,1938.0
FDW11,OUT010,-922.0
FDX08,OUT035,2968.0
NCK17,OUT035,820.0
FDK32,OUT018,2224.0
NCA42,OUT035,2684.0
DRI01,OUT035,2880.0
NCL55,OUT049,4118.0
DRE25,OUT018,1264.0
FDD14,OUT017,2942.0
FDB10,OUT046,3694.0
DRN11,OUT035,2416.0
FDP38,OUT018,592.0
NCA30,OUT017,3048.0
FDT15,OUT017,3070.0
NCP55,OUT018,716.0
FDF12,OUT035,2488.0
FDM21,OUT018,3776.0
FDX56,OUT035,3440.0
FDF10,OUT017,2454.0
FDT32,OUT045,2948.0
FDM51,OUT018,1456.0
NCR50,OUT018,2204.0
FDI19,OUT049,3954.0
FDX21,OUT017,1806.0
FDR31,OUT035,2488.0
FDY02,OUT013,4196.0
NCA29,OUT045,2616.0
NCX17,OUT046,3590.0
FDM12,OUT045,2956.0
FDI53,OUT027,4032.0
NCU30,OUT049,2734.0
FDC56,OUT027,3360.0
FDK27,OUT018,1728.0
NCK18,OUT017,2752.0
FDB52,OUT019,2164.0
DRG25,OUT027,4440.0
FDZ13,OUT049,1026.0
FDB57,OUT019,1692.0
FDR40,OUT046,1390.0
NCO14,OUT019,-1164.0
NCN19,OUT045,2936.0
FDQ28,OUT019,620.0
FDO13,OUT018,2360.0
FDK48,OUT013,1308.0
FDU07,OUT018,2168.0
FDW20,OUT046,1954.0
FDV12,OUT010,-294.0
FDH24,OUT013,2556.0
FDV59,OUT049,3546.0
FDK57,OUT045,1852.0
FDL16,OUT027,2160.0
NCQ17,OUT046,2406.0
FDJ15,OUT018,2736.0
FDX24,OUT049,1658.0
FDT47,OUT046,1598.0
FDT10,OUT049,1178.0
FDZ37,OUT018,1264.0
FDW43,OUT027,5120.0
DRN36,OUT017,1646.0
FDJ14,OUT045,1300.0
FDA32,OUT013,3476.0
FDJ38,OUT019,1196.0
FDQ57,OUT017,2446.0
NCQ41,OUT019,1082.0
FDG56,OUT049,1162.0
DRC13,OUT027,3512.0
FDV55,OUT035,2432.0
FDQ49,OUT045,2468.0
FDE29,OUT010,-990.0
FDR03,OUT013,3364.0
FDD45,OUT049,1618.0
FDN38,OUT010,2022.0
FDT56,OUT046,950.0
FDT48,OUT045,3132.0
FDU03,OUT049,3042.0
FDC56,OUT010,-70.0
NCO43,OUT027,3044.0
FDQ27,OUT017,1806.0
FDR03,OUT046,3318.0
DRH23,OUT010,-1098.0
FDG22,OUT045,612.0
NCJ42,OUT013,1694.0
FDR24,OUT046,1478.0
FDW60,OUT035,2992.0
FDJ08,OUT013,3028.0
DRL59,OUT018,624.0
FDG60,OUT010,1722.0
FDW27,OUT017,2606.0
FDX14,OUT018,992.0
FDC20,OUT013,980.0
NCS29,OUT018,3868.0
FDJ56,OUT046,1542.0
FDB20,OUT019,-660.0
FDL28,OUT027,5128.0
FDW01,OUT018,2160.0
FDL03,OUT046,3166.0
FDX22,OUT049,3490.0
FDJ21,OUT035,2496.0
FDR31,OUT045,2308.0
FDG21,OUT035,2568.0
FDS22,OUT027,2224.0
FDK08,OUT035,1760.0
FDE17,OUT018,2224.0
NCN30,OUT017,1628.0
FDT50,OUT046,1578.0
NCX42,OUT049,2726.0
FDJ12,OUT035,3472.0
NCA18,OUT027,3308.0
FDP23,OUT019,1548.0
FDX12,OUT013,3908.0
FDN40,OUT018,2200.0
FDV48,OUT035,1464.0
NCY54,OUT013,2706.0
FDL16,OUT010,-1242.0
FDR45,OUT018,3552.0
